country_code,country,province,city,population,latitude,longitude
CD,Congo (Kinshasa),Kasaï-Oriental,Mbuji-Mayi,1084880.5,-6.150026429,23.59999589
CD,Congo (Kinshasa),Katanga,Kalemie,176615.5,-5.933295472,29.20001583
CD,Congo (Kinshasa),Nord-Kivu,Butembo,220512,0.130003681,29.28001094
CD,Congo (Kinshasa),Nord-Kivu,Goma,144124,-1.678799101,29.2217868
CD,Congo (Kinshasa),Équateur,Bumba,128029.5,2.189981302,22.45996212
CD,Congo (Kinshasa),Bandundu,Kikwit,465973,-5.030043112,18.85000159
CD,Congo (Kinshasa),Bas-Congo,Matadi,212985.5,-5.816610088,13.45002112
CD,Congo (Kinshasa),Katanga,Kolwezi,418000,-10.71672443,25.47243974
CD,Congo (Kinshasa),Katanga,Lubumbashi,1114317,-11.6800248,27.48001745
CD,Congo (Kinshasa),Kinshasa City,Kinshasa,6704351.5,-4.329724102,15.31497188
CK,Cook Islands,,Rarotonga,2525,-21.25003497,-159.7500013
CR,Costa Rica,Heredia,Heredia,21947,9.991997986,-84.12000251
CR,Costa Rica,Cartago,Cartago,111770,9.86997764,-83.92997807
CR,Costa Rica,Puntarenas,Golfito,6777,8.650026264,-83.149974
CR,Costa Rica,Alajuela,Alajuela,217618.5,10.02002016,-84.23003727
CR,Costa Rica,Guanacaste,Canas,15365,10.42999514,-85.10001001
CR,Costa Rica,Limón,Sixaola,1150,9.520386575,-82.61998051
CR,Costa Rica,Puntarenas,Puntarenas,46376,9.970164098,-84.83358954
CR,Costa Rica,Puntarenas,Ciudad Cortes,3515.5,8.960369079,-83.53000248
CR,Costa Rica,Alajuela,Quesada,29208,10.33049217,-84.43997278
CR,Costa Rica,Guanacaste,Liberia,41538,10.63375531,-85.433323
CR,Costa Rica,Guanacaste,La Cruz,4297.5,11.07042116,-85.6300035
CR,Costa Rica,Limón,Puerto Limon,74041,10.00002138,-83.03334029
CR,Costa Rica,San José,San Jose,642862,9.93501243,-84.08405135
HR,Croatia,Šibensko-Kninska,Sibenik,37112,43.7272222,15.9058333
HR,Croatia,Karlovacka,Karlovac,51593,45.48720929,15.54777421
HR,Croatia,Primorsko-Goranska,Rijeka,156082,45.32998374,14.45001176
HR,Croatia,Brodsko-Posavska,Slavonski Brod,79230,45.16027834,18.01558223
HR,Croatia,Dubrovacko-Neretvanska,Dubrovnik,32711,42.66094769,18.09139156
HR,Croatia,Splitsko-Dalmatinska,Split,195527.5,43.52040428,16.46999182
HR,Croatia,Zadarska,Zadar,59201.5,44.12013511,15.26226192
HR,Croatia,Istarska,Pula,60338.5,44.86871991,13.84808467
HR,Croatia,Osjecko-Baranjska,Osijek,91608.5,45.55038373,18.6800378
HR,Croatia,Grad Zagreb,Zagreb,710746,45.80000673,15.99999467
CU,Cuba,Ciego de Ávila,Ciego de Avila,122343.5,21.83999636,-78.76194727
CU,Cuba,Santiago de Cuba,Palma Soriano,85110,20.21722719,-75.99880843
CU,Cuba,La Habana,San Antonio de los Banos,37676,22.89112083,-82.4990835
CU,Cuba,La Habana,Guines,57445,22.8361371,-82.02802698
CU,Cuba,Villa Clara,Caibarien,25431,22.5157949,-79.47223983
CU,Cuba,Villa Clara,Placetas,34973,22.31580711,-79.65548446
CU,Cuba,Cienfuegos,Cienfuegos,146549.5,22.14444806,-80.44029444
CU,Cuba,Isla de la Juventud,Nueva Gerona,22915,21.88371462,-82.79999536
CU,Cuba,Sancti Spíritus,Sancti Spiritus,101710.5,21.93014589,-79.44250004
CU,Cuba,Ciego de Ávila,Moron,57551.5,22.10985069,-78.62748519
CU,Cuba,Camagüey,Nuevitas,46796,21.5456474,-77.26444177
CU,Cuba,Granma,Manzanillo,107433,20.34375694,-77.11664718
CU,Cuba,Granma,Bayamo,177623,20.37954287,-76.64329106
CU,Cuba,Holguín,Banes,47745.5,20.96291811,-75.71859298
CU,Cuba,Las Tunas,Las Tunas,179898,20.96012758,-76.95438318
CU,Cuba,La Habana,Artemisa,46024.5,22.81339947,-82.76188399
CU,Cuba,Matanzas,Matanzas,135303,23.04152508,-81.577486
CU,Cuba,Matanzas,Colon,40677,22.71958091,-80.90579574
CU,Cuba,Villa Clara,Sagua la Grande,40752.5,22.80903282,-80.07109216
CU,Cuba,Pinar del Río,Pinar del Rio,173304,22.41750633,-83.69808008
CU,Cuba,Camagüey,Camaguey,321583.5,21.38082542,-77.91693425
CU,Cuba,Guantánamo,Guantanamo,245069.5,20.1452936,-75.20614364
CU,Cuba,Holguín,Holguin,309639.5,20.88723798,-76.26305587
CU,Cuba,Villa Clara,Santa Clara,234900,22.40001385,-79.9666541
CU,Cuba,Santiago de Cuba,Santiago de Cuba,500964,20.0250167,-75.82132573
CU,Cuba,Ciudad de la Habana,Havana,2082458.5,23.13195884,-82.36418217
CW,Curacao,,Willemstad,146813,12.20042971,-69.01998377
CY,Cyprus,Larnaca,Larnaka,48947,34.9170031,33.63599757
CY,Cyprus,Paphos,Paphos,35961,34.75591516,32.42245666
CY,Cyprus,Limassol,Lemosos,149486,34.67541445,33.0333219
CY,Cyprus,,Nicosia,212376,35.16667645,33.36663489
CZ,Czech Republic,Liberecký,Usti Nad Labem,94105,50.66299816,14.08100455
CZ,Czech Republic,Královéhradecký,Hradec Kralove,95195,50.20599617,15.81200153
CZ,Czech Republic,Jihoceský,Ceske Budejovice,97452,48.98001935,14.46003699
CZ,Czech Republic,Liberecký,Liberec,99972.5,50.79995994,15.07999914
CZ,Czech Republic,Moravskoslezský,Olomouc,97829,49.63003135,17.24999589
CZ,Czech Republic,Karlovarský,Pizen,161043,49.74043805,13.36000077
CZ,Czech Republic,Kraj Vysocina,Jihlava,52010.5,49.40038129,15.58332759
CZ,Czech Republic,Kraj Vysocina,Zlin,101893.5,49.2304175,17.65002315
CZ,Czech Republic,Kraj Vysocina,Brno,378918,49.20039349,16.60998328
CZ,Czech Republic,Královéhradecký,Pardubice,97902.5,50.04041974,15.76000932
CZ,Czech Republic,Moravskoslezský,Ostrava,396025.5,49.83035504,18.24998653
CZ,Czech Republic,Prague,Prague,582043.5,50.08333701,14.46597978
DK,Denmark,Syddanmark,Vejle,51177,55.70900103,9.534996498
DK,Denmark,Hovedstaden,Hillerod,28313,55.93329907,12.31669854
DK,Denmark,Sjaælland,Soro,7167,55.43299811,11.5667016
DK,Denmark,Midtjylland,Viborg,32944,56.43333701,9.399984089
DK,Denmark,Sjaælland,Roskilde,42284.5,55.64997398,12.08333451
DK,Denmark,Syddanmark,Svendborg,28366.5,55.07042279,10.61665401
DK,Denmark,Syddanmark,Odense,152076.5,55.40037681,10.38333492
DK,Denmark,Syddanmark,Esbjerg,68076,55.46703941,8.450016234
DK,Denmark,Nordjylland,Frederikshavn,22385,57.43368939,10.53329993
DK,Denmark,Nordjylland,Aalborg,111917.5,57.03371381,9.916593382
DK,Denmark,Midtjylland,Aarhus,232325.5,56.157204,10.21068396
DK,Denmark,Hovedstaden,Kobenhavn,1085000,55.67856419,12.56348575
DJ,Djibouti,Dikhil,Dikhil,12043,11.10400201,42.37200058
DJ,Djibouti,Tadjourah,Tadjoura,22193,11.78330399,42.9000035
DJ,Djibouti,Ali Sabieh,Ali Sabih,32165.5,11.15622988,42.71252437
DJ,Djibouti,Obock,Obock,13142,11.97344098,43.28556433
DJ,Djibouti,Djibouti,Djibouti,763506.5,11.59501446,43.14800167
DM,Dominica,Saint George,Roseau,19953.5,15.30101564,-61.38701298
DO,Dominican Republic,Santiago Rodríguez,Sabaneta,16380,19.50499807,-71.34498854
DO,Dominican Republic,Valverde,Mao,48297,19.55199609,-71.07499748
DO,Dominican Republic,Sánchez Ramírez,Cotui,41641,19.05900306,-70.1520026
DO,Dominican Republic,Puerto Plata,Puerto Plata,119897,19.7902171,-70.69024747
DO,Dominican Republic,Dajabón,Dajabon,16398,19.548,-71.70499757
DO,Dominican Republic,Espaillat,Moca,61834,19.39699814,-70.52300059
DO,Dominican Republic,Hermanas,Salcedo,45299,19.38300302,-70.4167015
DO,Dominican Republic,Independencia,Jimani,6567,18.49300212,-71.85099553
DO,Dominican Republic,Elias Pina,Elias Pina,35901,18.875997,-71.70699546
DO,Dominican Republic,Pedernales,Pedernales,11072,18.03799801,-71.74099755
DO,Dominican Republic,Azua,Azua,59139,18.45399613,-70.7290016
DO,Dominican Republic,Monseñor Nouel,Bonao,73269,18.94200314,-70.40899757
DO,Dominican Republic,Peravia,Bani,66709,18.279999,-70.33100347
DO,Dominican Republic,Hato Mayor,Hato Mayor,35999,18.76400114,-69.25699747
DO,Dominican Republic,Monte Plata,Monte Plata,15532,18.80700306,-69.78400153
DO,Dominican Republic,María Trinidad Sánchez,Nagua,33862,19.37600108,-69.84700149
DO,Dominican Republic,Samaná,Samana,11432,19.21200313,-69.3320036
DO,Dominican Republic,San Cristóbal,San Cristobal,154040,18.4159981,-70.10900052
DO,Dominican Republic,El Seybo,El Seibo,23547,18.76400114,-69.03500346
DO,Dominican Republic,La Altagracia,Higuey,123787,18.61599603,-68.70799749
DO,Dominican Republic,Bahoruco,Neiba,22200.5,18.46661053,-71.41663334
DO,Dominican Republic,La Vega,La Vega,132811.5,19.2165906,-70.51658492
DO,Dominican Republic,Duarte,San Francisco de Macoris,138650.5,19.29999636,-70.25001205
DO,Dominican Republic,San Pedro de Macorís,San Pedro de Macoris,211019.5,18.4503583,-69.29996668
DO,Dominican Republic,Monte Cristi,Monte Cristi,16852.5,19.86699017,-71.65002995
DO,Dominican Republic,Barahona,Barahona,83644,18.20037355,-71.099986
DO,Dominican Republic,La Altagracia,Bavaro,795,18.71700869,-68.44996688
DO,Dominican Republic,La Romana,La Romana,202471.5,18.41700116,-68.96660201
DO,Dominican Republic,San Juan,San Juan,72950,18.80700306,-71.22899657
DO,Dominican Republic,Santiago,Santiago,1471007.5,19.50000999,-70.67001225
DO,Dominican Republic,Distrito Nacional,Santo Domingo,1078436.5,18.47007285,-69.90008508
TL,East Timor,Dili,Dili,213947,-8.559388409,125.5794559
EC,Ecuador,Pastaza,Puyo,24881,-1.483002014,-77.98699756
EC,Ecuador,Carchi,Tulcan,83000,0.821997038,-77.73200048
EC,Ecuador,El Oro,Pinas,16981,-3.670022767,-79.64998092
EC,Ecuador,Galápagos,Puerto Villamil,2000,-0.933342266,-91.01665145
EC,Ecuador,Galápagos,Puerto Baquerizo Moreno,5122,-0.900010967,-89.5999679
EC,Ecuador,Bolivar,Guaranda,23933,-1.60999347,-79.01001998
EC,Ecuador,Cañar,Azogues,51982,-2.740002015,-78.84003036
EC,Ecuador,Guayas,Salinas,24616.5,-2.200034974,-80.98000309
EC,Ecuador,Chimborazo,Alausi,14294,-2.18995807,-78.84997807
EC,Ecuador,Pichincha,Sangolqui,91848,-0.31002114,-78.4599502
EC,Ecuador,Esmeraldas,Muisne,8252.5,0.609974384,-80.02001001
EC,Ecuador,Carchi,San Gabriel,15589,0.609974384,-77.84003972
EC,Ecuador,Loja,Macara,11748,-4.379591859,-79.94998845
EC,Ecuador,Zamora Chinchipe,Zamora,11581.5,-4.069584942,-78.96999658
EC,Ecuador,Cotopaxi,Latacunga,73344.5,-0.929569886,-78.60996688
EC,Ecuador,Guayas,Milagro,55433.5,-2.179622784,-79.59998397
EC,Ecuador,Los Rios,Babahoyo,59873,-1.7995943,-79.54001347
EC,Ecuador,Manabi,Chone,40379,-0.689584535,-80.09000574
EC,Ecuador,Manabi,Jipijapa,28741,-1.349595928,-80.58000167
EC,Ecuador,Morona Santiago,Yaupi,293,-2.854310284,-77.93633875
EC,Ecuador,Morona Santiago,Macas,20644,-2.309589011,-78.11999679
EC,Ecuador,Pichincha,Cayambe,27231.5,0.050370299,-78.15999435
EC,Ecuador,Napo,Ambato,217897,-1.269600811,-78.61999211
EC,Ecuador,Tungurahua,Tena,24149,-0.979592673,-77.80998987
EC,Ecuador,Esmeraldas,Valdez,6985.5,1.267103808,-78.98549846
EC,Ecuador,Esmeraldas,San Lorenzo,20209,1.270399189,-78.86005497
EC,Ecuador,Esmeraldas,Esmeraldas,134365.5,0.930419941,-79.6699797
EC,Ecuador,Imbabura,Ibarra,127703.5,0.360377216,-78.12999618
EC,Ecuador,Manabi,Portoviejo,191963.5,-1.060001201,-80.45998316
EC,Ecuador,El Oro,Machala,205578.5,-3.260021953,-79.95998784
EC,Ecuador,Loja,Loja,122082,-3.990003236,-79.21000777
EC,Ecuador,Manabi,Manta,176941,-0.980006084,-80.72996668
EC,Ecuador,Chimborazo,Riobamba,148471,-1.670041485,-78.65004195
EC,Ecuador,Azuay,Cuenca,281921,-2.89999225,-78.99999475
EC,Ecuador,Galápagos,Santa Cruz,8147.5,-0.533315004,-90.34999964
EC,Ecuador,Pichincha,Quito,1550407,-0.214988181,-78.50005111
EC,Ecuador,Guayas,Guayaquil,2233014.5,-2.220033754,-79.92004195
EG,Egypt,Al Minufiyah,Shibin el Kom,182900,30.59199913,30.89999749
EG,Egypt,Al Qalyubiyah,Benha,167029,30.46666512,31.18333563
EG,Egypt,Ash Sharqiyah,Zagazig,285097,30.58333209,31.5166596
EG,Egypt,Kafr ash Shaykh,Kafr el Sheikh,143970,31.109004,30.93599763
EG,Egypt,Al Gharbiyah,Tanta,404901,30.79043194,31.00000932
EG,Egypt,Al Isma`iliyah,Ismailia,470474,30.5903408,32.25998409
EG,Egypt,Ad Daqahliyah,El Mansura,540247,31.05044191,31.3800378
EG,Egypt,Dumyat,Dumyat,188149,31.42039349,31.82001094
EG,Egypt,Matruh,Matruh,82756,31.3504236,27.23000688
EG,Egypt,Matruh,El Alamein,4938,30.81707115,28.94995357
EG,Egypt,Matruh,El Daba,14212,31.03377626,28.4332926
EG,Egypt,Matruh,Salum,7330,31.56697369,25.15003048
EG,Egypt,Al Buhayrah,Damanhur,371350,31.05044191,30.47001583
EG,Egypt,Al Minya,Samalut,121281,28.30042889,30.71000118
EG,Egypt,Al Minya,Mallawi,179934.5,27.73041201,30.83996741
EG,Egypt,Al Minya,Beni Mazar,68853,28.49039146,30.80999508
EG,Egypt,Bani Suwayf,Beni Suef,339537,29.08038129,31.09002966
EG,Egypt,Kafr ash Shaykh,Rashid,128970.5,31.46039105,30.39002071
EG,Egypt,Al Wadi at Jadid,Qasr Farafra,5000,27.067145,27.96655106
EG,Egypt,Al Wadi at Jadid,El Qasr,1716,25.70043256,28.88329097
EG,Egypt,Qina,Isna,84667.5,25.2904059,32.54994055
EG,Egypt,Qina,Qena,268694.5,26.15045677,32.72000769
EG,Egypt,Suhaj,Girga,115475.5,26.33036826,31.88000728
EG,Egypt,Suhaj,Sohag,404709.5,26.55040651,31.70001827
EG,Egypt,Al Bahr al Ahmar,Berenice,10,23.94599184,35.48418005
EG,Egypt,Al Bahr al Ahmar,Bur Safaga,21035.5,26.73372866,33.93331864
EG,Egypt,Janub Sina',El Tur,21300,28.239389,33.61479726
EG,Egypt,Shamal Sina',El Arish,153753,31.12488181,33.80056189
EG,Egypt,Al Jizah,El Giza,2681863,30.00998863,31.19002356
EG,Egypt,Matruh,Siwa,23080,29.20001223,25.51667476
EG,Egypt,Al Minya,El Minya,363575,28.09000246,30.74999874
EG,Egypt,Aswan,Kom Ombo,181874.5,24.46999086,32.95001949
EG,Egypt,Al Wadi at Jadid,El Kharga,49991,25.44000917,30.55001094
EG,Egypt,Al Bahr al Ahmar,Hurghada,157204,27.23000327,33.83001745
EG,Egypt,As Suways,Suez,498230,30.00497601,32.54994055
EG,Egypt,Bur Sa`id,Bur Said,561932,31.25998985,32.2900081
EG,Egypt,Al Fayyum,El Faiyum,311582.5,29.31003135,30.83996741
EG,Egypt,Aswan,Aswan,277351.5,24.08750775,32.8989115
EG,Egypt,Asyut,Asyut,420585,27.18997988,31.17994665
EG,Egypt,Qina,Luxor,548572,25.70001914,32.6500378
EG,Egypt,Al Iskandariyah,Alexandria,3988258,31.20001935,29.94999589
EG,Egypt,Al Qahirah,Cairo,9813807,30.04996035,31.24996822
SV,El Salvador,Ahuachapán,Ahuachapan,34102,13.91900399,-89.84500155
SV,El Salvador,Cuscatlán,Cojutepeque,48411,13.71670204,-88.9333016
SV,El Salvador,La Libertad,Nueva San Salvador,124694,13.67399699,-89.28999848
SV,El Salvador,La Paz,Zacatecoluca,39613,13.508001,-88.86799761
SV,El Salvador,La Unión,La Union,26807,13.33199704,-87.83900052
SV,El Salvador,Morazán,San Francisco Gotera,16152,13.69999812,-88.10000052
SV,El Salvador,San Vicente,San Vicente,37326,13.64100303,-88.78499961
SV,El Salvador,Usulután,Usulutan,51910,13.3460011,-88.43200162
SV,El Salvador,Chalatenango,Chalatenango,29271,14.07200406,-89.09399649
SV,El Salvador,Cabañas,Sensuntepeque,23687.5,13.88004295,-88.63000126
SV,El Salvador,Sonsonate,Sonsonate,139724,13.7199752,-89.7299858
SV,El Salvador,San Miguel,San Miguel,181721.5,13.48334881,-88.18333602
SV,El Salvador,Santa Ana,Santa Ana,205569.5,13.9946096,-89.55976363
SV,El Salvador,San Salvador,San Salvador,717903.5,13.71000165,-89.20304122
GQ,Equatorial Guinea,Centro Sur,Evinayong,8462,1.449999085,10.56670255
GQ,Equatorial Guinea,Bioko Sur,Luba,8655,3.449997026,8.550000525
GQ,Equatorial Guinea,Litoral,Calatrava,628,1.116403421,9.418587604
GQ,Equatorial Guinea,Wele-Nzás,Mongomo,6476.5,1.633684508,11.31655961
GQ,Equatorial Guinea,Litoral,Bata,135943.5,1.870000833,9.769987344
GQ,Equatorial Guinea,Bioko Norte,Malabo,155963,3.750015278,8.783277546
ER,Eritrea,Gash Barka,Tessenei,9504,15.11038129,36.65749345
ER,Eritrea,Gash Barka,Agordat,18728.5,15.54903668,37.88666907
ER,Eritrea,Debub,Massawa,142564,15.61011822,39.45003617
ER,Eritrea,Semenawi Keyih Bahri,Keren,148241.5,15.68039817,38.44999385
ER,Eritrea,Maekel,Adi Ugri,137585.5,14.88597638,38.81632808
ER,Eritrea,Debubawi Keyih Bahri,Assab,105496,13.01001853,42.72999101
ER,Eritrea,Anseba,Asmara,592366,15.33333925,38.93332353
EE,Estonia,Lääne,Haapsalu,11805,58.9430556,23.5413889
EE,Estonia,Viljandi,Viljandi,20309,58.3638889,25.59
EE,Estonia,Ida-Viru,Kohtla-Jarve,31038,59.39997764,27.28333695
EE,Estonia,Ida-Viru,Narva,65707,59.37762758,28.16028601
EE,Estonia,Tartu,Tartu,90033.5,58.38394147,26.70988358
EE,Estonia,Pärnu,Parnu,40256,58.37474306,24.51358354
EE,Estonia,Harju,Tallinn,367025.5,59.43387738,24.72804073
ET,Ethiopia,"Southern Nations, Nationalities and Peoples",Awasa,133097,7.059996077,38.47699862
ET,Ethiopia,Addis Ababa,Gore,9352,8.148996048,35.53700451
ET,Ethiopia,Amhara,Debre Birhan,61509,9.68037681,39.53003129
ET,Ethiopia,Amhara,Bati,12826.5,11.18374758,40.0165649
ET,Ethiopia,Tigray,Adigrat,104021,14.28043194,39.46998328
ET,Ethiopia,Tigray,Aksum,44368,14.13041526,38.72000321
ET,Ethiopia,"Southern Nations, Nationalities and Peoples",Yirga Alem,36292,6.750426452,38.4099963
ET,Ethiopia,"Southern Nations, Nationalities and Peoples",Hosaina,89300,7.550377623,37.85003048
ET,Ethiopia,"Southern Nations, Nationalities and Peoples",Dila,47021,6.410421365,38.3100024
ET,Ethiopia,Addis Ababa,Giyon,76464,8.530421162,37.97002315
ET,Ethiopia,Addis Ababa,Hagere Hiywet,39412.5,8.980393696,37.85003048
ET,Ethiopia,Addis Ababa,Nekemte,73018,9.090464497,36.53000769
ET,Ethiopia,Addis Ababa,Asela,82240,7.950404886,39.1399259
ET,Ethiopia,Addis Ababa,Shashemene,100110.5,7.200398986,38.59003699
ET,Ethiopia,Addis Ababa,Dembi Dolo,27264,8.533728454,34.79998409
ET,Ethiopia,Addis Ababa,Gimbi,22423.5,9.167023131,35.83330603
ET,Ethiopia,Benshangul-Gumaz,Asosa,24192,10.06699404,34.5333337
ET,Ethiopia,Somali,Jijiga,52507.5,9.350422789,42.78998734
ET,Ethiopia,Amhara,Debre Markos,65339,10.33997479,37.72001257
ET,Ethiopia,Amhara,Dese,159929,11.12997825,39.63002519
ET,Ethiopia,"Southern Nations, Nationalities and Peoples",Sodo,65737,6.900003885,37.7499849
ET,Ethiopia,"Southern Nations, Nationalities and Peoples",Arba Minch,54343.5,6.040004699,37.54999711
ET,Ethiopia,Harari,Harar,161150,9.319959533,42.15002641
ET,Ethiopia,Addis Ababa,Goba,33197,7.010023009,39.97000443
ET,Ethiopia,Addis Ababa,Jima,128306,7.679982116,36.83004106
ET,Ethiopia,Addis Ababa,Nazret,345443.5,8.549980691,39.26999548
ET,Ethiopia,Addis Ababa,Nagele,11772,5.316612161,39.58330969
ET,Ethiopia,Somali,Gode,71671,5.950010192,43.44999874
ET,Ethiopia,Somali,Dolo Bay,11810,4.183348001,42.08331213
ET,Ethiopia,Amhara,Bahir Dar,187823.5,11.60005292,37.38328894
ET,Ethiopia,Tigray,Mekele,95856,13.49998863,39.46998328
ET,Ethiopia,Dire Dawa,Dire Dawa,250325.5,9.58999473,41.86001827
ET,Ethiopia,Amhara,Gonder,155072,12.61004295,37.46002844
ET,Ethiopia,Addis Ababa,Addis Ababa,2928864.5,9.033310363,38.70000443
FK,Falkland Islands,,Fox Bay,90,-51.95058999,-60.08696314
FK,Falkland Islands,,Stanley,2213,-51.70001097,-57.8499679
FO,Faroe Islands,Eysturoyar,Klaksvik,4664,62.2374783,-6.53901149
FO,Faroe Islands,Eysturoyar,Torshavn,14398,62.03002382,-6.820033611
FM,Federated States of Micronesia,,Palikir,4645,6.916643696,158.1499743
FJ,Fiji,Western,Nandi,27329,-17.79959959,177.4166019
FJ,Fiji,Western,Lautoka,55894,-17.61609658,177.4666247
FJ,Fiji,Western,Labasa,24187,-16.41658323,179.3833036
FJ,Fiji,Central,Suva,131835,-18.13301593,178.4417073
FI,Finland,Tavastia Proper,Hameenlinna,47261,60.99699611,24.47199954
FI,Finland,Southern Finland,Kouvola,31133,60.87600009,26.70900351
FI,Finland,Southern Savonia,Mikkeli,46550,61.68999617,27.28500348
FI,Finland,Southern Savonia,Savonlinna,20233.5,61.86662294,28.88334265
FI,Finland,Satakunta,Pori,71526,61.47889467,21.77493933
FI,Finland,Lapland,Sodankyla,6516.5,67.41705935,26.60001949
FI,Finland,Central Finland,Jyvaskyla,91581,62.26034568,25.74999385
FI,Finland,Eastern Finland,Kuopio,90502,62.89428632,27.69493974
FI,Finland,South Karelia,Lappeenranta,54516.5,61.06705935,28.1833337
FI,Finland,Eastern Uusimaa,Porvoo,12242,60.40035585,25.66601965
FI,Finland,Lapland,Kemijarvi,8883,66.66666587,27.41666215
FI,Finland,Western Finland,Kokkola,46714,63.83329877,23.11666622
FI,Finland,Päijänne Tavastia,Lahti,97508,60.99385968,25.66493445
FI,Finland,North Karelia,Joensuu,53388,62.59998903,29.76664791
FI,Finland,Finland Proper,Turku,175442.5,60.4538668,22.25496171
FI,Finland,Lapland,Kemi,17060,65.73331199,24.58169307
FI,Finland,Northern Ostrobothnia,Oulu,132685,64.99999758,25.47001094
FI,Finland,Lapland,Rovaniemi,30085,66.50003522,25.71593909
FI,Finland,Western Finland,Vaasa,48930,63.09998435,21.60001461
FI,Finland,Pirkanmaa,Tampere,230983,61.5000045,23.75001257
FI,Finland,Southern Finland,Helsinki,836728.5,60.17556337,24.93412634
FR,France,Rhône-Alpes,Annecy,77490.5,45.89997479,6.116670287
FR,France,Rhône-Alpes,Roanne,56577.5,46.03332583,4.066666218
GF,France,Guinaa,Roura,2069.5,4.729981302,-52.33002059
GF,France,Guinaa,Sinnamary,2781.5,5.380019144,-52.95998214
FR,France,Bretagne,St.-Brieuc,52998.5,48.51666262,-2.783303265
FR,France,Poitou-Charentes,Poitier,85383.5,46.58329226,0.333276529
FR,France,Pays de la Loire,Angers,178329.5,47.48000755,-0.530029949
FR,France,Aquitaine,Biarritz,89268,43.47327537,-1.561594891
FR,France,Provence-Alpes-Côte-d'Azur,Aix-en-Provence,145309,43.51999086,5.449992634
FR,France,Languedoc-Roussillon,Perpignan,128663,42.69998924,2.899967406
FR,France,Midi-Pyrénées,Tarbes,53480,43.23329002,0.083343464
FR,France,Auvergne,Clermont-Ferrand,185865.5,45.77998212,3.080008096
FR,France,Île-de-France,Melun,144192.5,48.53330243,2.666648314
FR,France,Nord-Pas-de-Calais,Arras,55608.5,50.28332481,2.783333698
FR,France,Franche-Comté,Besancon,124193,47.22999697,6.03000891
GF,France,Amapá,Saint-Georges,1558,3.9104706,-51.81000065
FR,France,Rhône-Alpes,Saint-Etienne,220982,45.43039105,4.380032103
FR,France,Rhône-Alpes,Grenoble,273563,45.18038047,5.720001992
MQ,France,Martinique,Fort-de-France,172622,14.6104118,-61.08002914
GF,France,Guinaa,Saint-Laurent-du-Maroni,20850.5,5.497624081,-54.03253459
GF,France,Guinaa,Iracoubo,881,5.480426452,-53.21999211
FR,France,Basse-Normandie,Cherbourg,60991,49.65039187,-1.649987428
FR,France,Basse-Normandie,Caen,150361.5,49.18375368,-0.349989259
FR,France,Bretagne,Lorient,71532,47.75040448,-3.366575156
FR,France,Bretagne,Brest,142914,48.39044293,-4.49500757
FR,France,Pays de la Loire,Le Mans,143392.5,48.00041506,0.099983275
FR,France,Pays de la Loire,Nantes,357903,47.21038576,-1.590016929
FR,France,Aquitaine,Agen,46295,44.20041445,0.633335733
